Picture ID,Category,Description,WordNet_1,WordNet_2,WordNet_3,WordNet_4,WordNet_5,WordNet_6,WordNet_7
People_013_v,People,car crash,"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels, usually propelled by an internal combustion engine, ""he needs a car to get to work"")","{07301950} <noun.event> crash#2, wreck#3 -- (a serious accident (usually involving one or more vehicles), ""they are still investigating the crash of the TWA plane"")",,,,,
People_014_h,People,accident,{04490091} <noun.artifact> truck#1, motortruck#1 -- (an automotive vehicle suitable for hauling),{04388743} <noun.artifact> tank#2, storage tank#1 -- (a large (usually metallic) vessel for holding gases or liquids),"{07301336} <noun.event> accident1#1 -- (an unfortunate mishap, especially one causing damage or injury)",,,,
People_015_h,People,accident,"{07942152} <noun.group> people#1 -- ((plural) any group of human beings (men or women or children) collectively, ""old people"", ""there were at least 200 people in the audience"")","{00295701} <noun.act> travel#1, traveling#1, travelling#1 -- (the act of going from one place to another, ""he enjoyed selling but he hated the travel"")","{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels, usually propelled by an internal combustion engine, ""he needs a car to get to work"")",,,,
People_016_h,People,car crash,"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels, usually propelled by an internal combustion engine, ""he needs a car to get to work"")","{07301950} <noun.event> crash#2, wreck#3 -- (a serious accident (usually involving one or more vehicles), ""they are still investigating the crash of the TWA plane"")",,,,,
People_017_h,People,fire,{04388743} <noun.artifact> tank#2, storage tank#1 -- (a large (usually metallic) vessel for holding gases or liquids),"{07302836} <noun.event> fire#1 -- (the event of something burning (often destructive), ""they lost everything in the fire"")",{10091651} <noun.person> fireman#4, firefighter#1, fire fighter#1, fire-eater2#1 -- (a member of a fire department who tries to extinguish fires),,,,
People_018_h,People,accident,"{07942152} <noun.group> people#1 -- ((plural) any group of human beings (men or women or children) collectively, ""old people"", ""there were at least 200 people in the audience"")",{02834778} <noun.artifact> bicycle#1, bike#2, wheel6#7, cycle#6 -- (a wheeled vehicle that has two wheels and is moved by foot pedals),"{07301336} <noun.event> accident1#1 -- (an unfortunate mishap, especially one causing damage or injury)",,,,
People_019_v,People,broken leg,"{01317954} <adj.all> injured#1 (vs. uninjured#1) -- (harmed, ""injured soldiers"", ""injured feelings"")","{05560787} <noun.body> leg1#1 -- (a human limb, commonly used to refer to a whole limb but technically only the part of the limb between the knee and ankle)",,,,,
People_020_h,People,car crash,"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels, usually propelled by an internal combustion engine, ""he needs a car to get to work"")","{07301950} <noun.event> crash#2, wreck#3 -- (a serious accident (usually involving one or more vehicles), ""they are still investigating the crash of the TWA plane"")",{04490091} <noun.artifact> truck#1, motortruck#1 -- (an automotive vehicle suitable for hauling),,,,
People_021_h,People,crashed motorcycle,{03790512} <noun.artifact> motorcycle#1, bike2#1 -- (a motor vehicle with two wheels and a strong frame),"{07301950} <noun.event> crash#2, wreck#3 -- (a serious accident (usually involving one or more vehicles), ""they are still investigating the crash of the TWA plane"")",,,,,
People_022_h,People,car crash,{04490091} <noun.artifact> truck#1, motortruck#1 -- (an automotive vehicle suitable for hauling),"{07301950} <noun.event> crash#2, wreck#3 -- (a serious accident (usually involving one or more vehicles), ""they are still investigating the crash of the TWA plane"")","{00095280} <adj.all> dead1#1 (vs. alive1#1) -- (no longer having or seeming to have or expecting to have life, ""the nerve is dead"", ""a dead pallor"", ""he was marked as a dead man by the assassin"")","{10287213} <noun.person> man#1, adult male#1 -- (an adult person who is male (as opposed to a woman), ""there were two women and six men on the bus"")",,,
People_023_h,People,accident,{03790512} <noun.artifact> motorcycle#1, bike2#1 -- (a motor vehicle with two wheels and a strong frame),"{07301336} <noun.event> accident1#1 -- (an unfortunate mishap, especially one causing damage or injury)",,,,,
People_024_v,People,butcher,{09884391} <noun.person> butcher2#1, meatman#1 -- (a retailer of meat),"{00095280} <adj.all> dead1#1 (vs. alive1#1) -- (no longer having or seeming to have or expecting to have life, ""the nerve is dead"", ""a dead pallor"", ""he was marked as a dead man by the assassin"")",{02395406} <noun.animal> hog#3, pig#1, grunter#2, squealer#2, Sus scrofa2#2 -- (domestic swine),,,,
People_025_v,People,butcher,{09884391} <noun.person> butcher2#1, meatman#1 -- (a retailer of meat),"{00095280} <adj.all> dead1#1 (vs. alive1#1) -- (no longer having or seeming to have or expecting to have life, ""the nerve is dead"", ""a dead pallor"", ""he was marked as a dead man by the assassin"")",{02395406} <noun.animal> hog#3, pig#1, grunter#2, squealer#2, Sus scrofa2#2 -- (domestic swine),,,,
People_026_h,People,zoo,"{02076196} <noun.animal> seal#9 -- (any of numerous marine mammals that come on shore to breed, chiefly of cold regions)",{00838367} <noun.act> eating#1, feeding#1 -- (the act of consuming food),{03745146} <noun.artifact> menagerie#2, zoo#1, zoological garden#1 -- (the facility where wild animals are housed for exhibition),,,,
People_027_h,People,Bedouin,{09846469} <noun.person> Bedouin#1, Beduin#1 -- (a member of a nomadic tribe of Arabs),{08505573} <noun.location> desert#1 -- (arid land with little or no vegetation),{00450335} <noun.act> riding1#1, horseback riding1#1, equitation#1 -- (the sport of siting on the back of a horse while controlling its movements),"{02389559} <noun.animal> domestic ass#1, donkey#2, Equus asinus1#2 -- (domestic beast of burden descended from the African wild ass, patient but stubborn)",,,
People_028_h,People,dog cart,{03217739} <noun.artifact> dogcart#1 -- (a cart drawn by a dog),"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times, occurs in many breeds, ""the dog barked all night"")",,,,,
People_029_h,People,dog cart,{03217739} <noun.artifact> dogcart#1 -- (a cart drawn by a dog),"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times, occurs in many breeds, ""the dog barked all night"")",{15043763} <noun.substance> snow#2 -- (a layer of snowflakes (white crystals of frozen water) covering the ground),,,,
People_030_h,People,elephants,{00255710} <noun.act> wash1#2, washing#1, lavation#1 -- (the work of cleansing (usually with soap and water)),{02503517} <noun.animal> elephant#1 -- (five-toed pachyderm),"{09411430} <noun.object> river#1 -- (a large natural stream of water (larger than a creek), ""the river was navigable for 50 miles"")",,,,
People_031_v,People,burns,{14289590} <noun.state> burn1#3 -- (an injury caused by exposure to heat or chemicals or radiation),"{05600637} <noun.body> face#1, human face1#1 -- (the front of the human head from the forehead to the chin and ear to ear, ""he washed his face"", ""I wish I had seen the look on his face when he got the news"")","{09917593} <noun.person> child#1, kid#1, youngster#1, minor#1, shaver#2, nipper#1, small fry1#2, tiddler#1, tike1#2, tyke1#3, fry#3, nestling#2 -- (a young person of either sex, ""she writes books for children"", ""they're just kids"", ""`tiddler' is a British term for youngster"")",,,,
People_032_h,People,child,"{09917593} <noun.person> child#1, kid#1, youngster#1, minor#1, shaver#2, nipper#1, small fry1#2, tiddler#1, tike1#2, tyke1#3, fry#3, nestling#2 -- (a young person of either sex, ""she writes books for children"", ""they're just kids"", ""`tiddler' is a British term for youngster"")",{09634494} <noun.person> African#1 -- (a native or inhabitant of Africa),"{04440749} <noun.artifact> tire#1, tyre#2 -- (hoop that covers a wheel, ""automobile tires are usually made of rubber and filled with compressed air"")",{00041188} <noun.act> playing#2 -- (the action of taking part in a game or sport or other recreation),,,
People_033_h,People,child,{09634494} <noun.person> African#1 -- (a native or inhabitant of Africa),"{09917593} <noun.person> child#1, kid#1, youngster#1, minor#1, shaver#2, nipper#1, small fry1#2, tiddler#1, tike1#2, tyke1#3, fry#3, nestling#2 -- (a young person of either sex, ""she writes books for children"", ""they're just kids"", ""`tiddler' is a British term for youngster"")",,,,,
People_034_h,People,infant,"{09827683} <noun.person> baby#1, babe#1, infant#1 -- (a very young child (birth to 1 year) who has not yet begun to walk or talk, ""the baby began to cry again"", ""she held the baby in her arms"", ""it sounds simple, but when you have your own baby it is all so different"")","{03567066} <noun.artifact> incubator#1, brooder#1 -- (apparatus consisting of a box designed to maintain a constant temperature by the use of a thermostat, used for chicks or premature infants)",,,,,
People_035_h,People,children,"{09917593} <noun.person> child#1, kid#1, youngster#1, minor#1, shaver#2, nipper#1, small fry1#2, tiddler#1, tike1#2, tyke1#3, fry#3, nestling#2 -- (a young person of either sex, ""she writes books for children"", ""they're just kids"", ""`tiddler' is a British term for youngster"")","{00344259} <noun.act> sitting#2 -- (the act of assuming or maintaining a seated position, ""he read the mystery at one sitting"")",{02801938} <noun.artifact> basket#1, handbasket#1 -- (a container that is usually woven and has handles),,,,
People_036_h,People,infant in incubator,"{09827683} <noun.person> baby#1, babe#1, infant#1 -- (a very young child (birth to 1 year) who has not yet begun to walk or talk, ""the baby began to cry again"", ""she held the baby in her arms"", ""it sounds simple, but when you have your own baby it is all so different"")","{03567066} <noun.artifact> incubator#1, brooder#1 -- (apparatus consisting of a box designed to maintain a constant temperature by the use of a thermostat, used for chicks or premature infants)",,,,,
People_037_h,People,infant in incubator,"{09827683} <noun.person> baby#1, babe#1, infant#1 -- (a very young child (birth to 1 year) who has not yet begun to walk or talk, ""the baby began to cry again"", ""she held the baby in her arms"", ""it sounds simple, but when you have your own baby it is all so different"")","{03567066} <noun.artifact> incubator#1, brooder#1 -- (apparatus consisting of a box designed to maintain a constant temperature by the use of a thermostat, used for chicks or premature infants)",,,,,
People_038_h,People,assault,{00767826} <noun.act> assault1#2 -- (a threatened or attempted physical attack by someone who appears to be able to cause bodily harm if not stopped),"{10287213} <noun.person> man#1, adult male#1 -- (an adult person who is male (as opposed to a woman), ""there were two women and six men on the bus"")","{09917593} <noun.person> child#1, kid#1, youngster#1, minor#1, shaver#2, nipper#1, small fry1#2, tiddler#1, tike1#2, tyke1#3, fry#3, nestling#2 -- (a young person of either sex, ""she writes books for children"", ""they're just kids"", ""`tiddler' is a British term for youngster"")","{04090263} <noun.artifact> rifle#1 -- (a shoulder firearm with a long barrel and a rifled bore, ""he lifted the rifle to his shoulder and fired"")",,,
People_039_v,People,starved child,{02301338} <adj.all> starved#1, starving#1 -- (suffering from lack of food),"{09917593} <noun.person> child#1, kid#1, youngster#1, minor#1, shaver#2, nipper#1, small fry1#2, tiddler#1, tike1#2, tyke1#3, fry#3, nestling#2 -- (a young person of either sex, ""she writes books for children"", ""they're just kids"", ""`tiddler' is a British term for youngster"")","{00457998} <adj.all> bare#1, au naturel#1(predicate), naked#1, nude#1 -- (completely unclothed, ""bare bodies"", ""naked from the waist up"", ""a nude model"")",,,,
People_040_h,People,infant in incubator,"{09827683} <noun.person> baby#1, babe#1, infant#1 -- (a very young child (birth to 1 year) who has not yet begun to walk or talk, ""the baby began to cry again"", ""she held the baby in her arms"", ""it sounds simple, but when you have your own baby it is all so different"")","{03567066} <noun.artifact> incubator#1, brooder#1 -- (apparatus consisting of a box designed to maintain a constant temperature by the use of a thermostat, used for chicks or premature infants)",,,,,
People_041_h,People,child,"{09917593} <noun.person> child#1, kid#1, youngster#1, minor#1, shaver#2, nipper#1, small fry1#2, tiddler#1, tike1#2, tyke1#3, fry#3, nestling#2 -- (a young person of either sex, ""she writes books for children"", ""they're just kids"", ""`tiddler' is a British term for youngster"")","{04962784} <noun.attribute> red#1, redness#2 -- (red color or pigment, the chromatic color resembling the hue of blood)","{04560292} <noun.artifact> watering can#1, watering pot#1 -- (a container with a handle and a spout with a perforated nozzle, used to sprinkle water over plants)","{08615374} <noun.location> park1#2, commons#1, common#1, green1#2 -- (a piece of open land for recreational use in an urban area, ""they went for a walk in the park"")",,,
People_042_h,People,child,"{00457998} <adj.all> bare#1, au naturel#1(predicate), naked#1, nude#1 -- (completely unclothed, ""bare bodies"", ""naked from the waist up"", ""a nude model"")","{09917593} <noun.person> child#1, kid#1, youngster#1, minor#1, shaver#2, nipper#1, small fry1#2, tiddler#1, tike1#2, tyke1#3, fry#3, nestling#2 -- (a young person of either sex, ""she writes books for children"", ""they're just kids"", ""`tiddler' is a British term for youngster"")","{00344259} <noun.act> sitting#2 -- (the act of assuming or maintaining a seated position, ""he read the mystery at one sitting"")",,,,
People_043_h,People,children,"{09917593} <noun.person> child#1, kid#1, youngster#1, minor#1, shaver#2, nipper#1, small fry1#2, tiddler#1, tike1#2, tyke1#3, fry#3, nestling#2 -- (a young person of either sex, ""she writes books for children"", ""they're just kids"", ""`tiddler' is a British term for youngster"")","{10129825} <noun.person> girl#1, miss#1, missy#1, young lady#1, young woman#1, fille#1 -- (a young woman, ""a young lady of 18"")","{00393105} <adj.all> white1#1 (vs. black1#1) -- (being of the achromatic color of maximum lightness, having little or no hue owing to reflection of almost all incident light, ""as white as fresh snow"", ""a bride's white dress"")","{03236735} <noun.artifact> dress#1, frock#2 -- (a one-piece garment for a woman, has skirt and bodice)",{11669921} <noun.plant> flower#1 -- (a plant cultivated for its blooms or blossoms),,
People_044_h,People,child,"{09917593} <noun.person> child#1, kid#1, youngster#1, minor#1, shaver#2, nipper#1, small fry1#2, tiddler#1, tike1#2, tyke1#3, fry#3, nestling#2 -- (a young person of either sex, ""she writes books for children"", ""they're just kids"", ""`tiddler' is a British term for youngster"")",{03964744} <noun.artifact> plaything#1, toy#1 -- (an artifact designed to be played with),{03417749} <noun.artifact> garden1#3 -- (a yard or lawn adjoining a house),,,,
People_045_h,People,boy,"{10285313} <noun.person> male child#1, boy#1 -- (a youthful male person, ""the baby was a boy"", ""she made the boy brush his teeth every night"", ""most soldiers are only boys in uniform"")","{00393105} <adj.all> white1#1 (vs. black1#1) -- (being of the achromatic color of maximum lightness, having little or no hue owing to reflection of almost all incident light, ""as white as fresh snow"", ""a bride's white dress"")",{04197391} <noun.artifact> shirt#1 -- (a garment worn on the upper half of the body),,,,
People_046_h,People,children,"{09917593} <noun.person> child#1, kid#1, youngster#1, minor#1, shaver#2, nipper#1, small fry1#2, tiddler#1, tike1#2, tyke1#3, fry#3, nestling#2 -- (a young person of either sex, ""she writes books for children"", ""they're just kids"", ""`tiddler' is a British term for youngster"")",{00041188} <noun.act> playing#2 -- (the action of taking part in a game or sport or other recreation),,,,,
People_047_h,People,child,"{09917593} <noun.person> child#1, kid#1, youngster#1, minor#1, shaver#2, nipper#1, small fry1#2, tiddler#1, tike1#2, tyke1#3, fry#3, nestling#2 -- (a young person of either sex, ""she writes books for children"", ""they're just kids"", ""`tiddler' is a British term for youngster"")","{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean), ""they invaded our territorial waters"", ""they were sitting by the water's edge"")",{09217230} <noun.object> beach#1 -- (an area of sand sloping down to the water of a sea or lake),,,,
People_048_h,People,girl,"{10129825} <noun.person> girl#1, miss#1, missy#1, young lady#1, young woman#1, fille#1 -- (a young woman, ""a young lady of 18"")","{00344259} <noun.act> sitting#2 -- (the act of assuming or maintaining a seated position, ""he read the mystery at one sitting"")",{02782093} <noun.artifact> balloon#1 -- (large tough nonrigid bag filled with gas or heated air),"{00375969} <adj.all> green#1, greenish#1, light-green#1, dark-green#1 -- (of the color between blue and yellow in the color spectrum, similar to the color of fresh grass, ""a green tree"", ""green fields"", ""green paint"")",{00379595} <adj.all> pink#1, pinkish#1 -- (of a light shade of red),,
People_049_h,People,girl,"{10129825} <noun.person> girl#1, miss#1, missy#1, young lady#1, young woman#1, fille#1 -- (a young woman, ""a young lady of 18"")",{02766534} <noun.artifact> baby buggy#1, baby carriage#1, carriage3#5, perambulator#1, pram#1, stroller#2, go-cart#3, pushchair#1, pusher#5 -- (a small vehicle with four wheels in which a baby or child is pushed around),"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings, ""they walked the streets of the small town"", ""he lives on Nassau Street"")","{04356056} <noun.artifact> sunglasses#1, dark glasses#1, shades#1 -- (spectacles that are darkened or polarized to protect the eyes from the glare of the sun, ""he was wearing a pair of mirrored shades"")",{11669921} <noun.plant> flower#1 -- (a plant cultivated for its blooms or blossoms),,
People_050_v,People,mother and child,"{10332385} <noun.person> mother#1, female parent#1 -- (a woman who has given birth to a child (also used as a term of address to your mother), ""the mother of three children"")","{09827683} <noun.person> baby#1, babe#1, infant#1 -- (a very young child (birth to 1 year) who has not yet begun to walk or talk, ""the baby began to cry again"", ""she held the baby in her arms"", ""it sounds simple, but when you have your own baby it is all so different"")","{01186428} <verb.consumption> breastfeed#1, suckle#2, suck2#7, nurse#5, wet-nurse#1, lactate#1, give suck#1 -- (give suck to, ""The wetnurse suckled the infant"", ""You cannot nurse your baby in public in some places"")",,,,
People_051_h,People,child,"{10129825} <noun.person> girl#1, miss#1, missy#1, young lady#1, young woman#1, fille#1 -- (a young woman, ""a young lady of 18"")","{04371225} <noun.artifact> swimming pool#1, swimming bath#1, natatorium#1 -- (pool that provides a facility for swimming, ""`swimming bath' is a British term"")","{13899404} <noun.shape> ball#3, globe#2, orb#2 -- (an object with a spherical shape, ""a ball of fire"")",,,,
People_052_h,People,cat and child,"{09917593} <noun.person> child#1, kid#1, youngster#1, minor#1, shaver#2, nipper#1, small fry1#2, tiddler#1, tike1#2, tyke1#3, fry#3, nestling#2 -- (a young person of either sex, ""she writes books for children"", ""they're just kids"", ""`tiddler' is a British term for youngster"")","{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats, wildcats)",,,,,
People_053_h,People,child,"{09917593} <noun.person> child#1, kid#1, youngster#1, minor#1, shaver#2, nipper#1, small fry1#2, tiddler#1, tike1#2, tyke1#3, fry#3, nestling#2 -- (a young person of either sex, ""she writes books for children"", ""they're just kids"", ""`tiddler' is a British term for youngster"")",{00255710} <noun.act> wash1#2, washing#1, lavation#1 -- (the work of cleansing (usually with soap and water)),{09634494} <noun.person> African#1 -- (a native or inhabitant of Africa),{03547054} <noun.artifact> hovel#1, hut#2, hutch1#2, shack#1, shanty#1 -- (small crude shelter used as a dwelling),,,
People_054_h,People,cat and child,"{09917593} <noun.person> child#1, kid#1, youngster#1, minor#1, shaver#2, nipper#1, small fry1#2, tiddler#1, tike1#2, tyke1#3, fry#3, nestling#2 -- (a young person of either sex, ""she writes books for children"", ""they're just kids"", ""`tiddler' is a British term for youngster"")","{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats, wildcats)",{03964744} <noun.artifact> plaything#1, toy#1 -- (an artifact designed to be played with),,,,
People_055_h,People,child,"{09917593} <noun.person> child#1, kid#1, youngster#1, minor#1, shaver#2, nipper#1, small fry1#2, tiddler#1, tike1#2, tyke1#3, fry#3, nestling#2 -- (a young person of either sex, ""she writes books for children"", ""they're just kids"", ""`tiddler' is a British term for youngster"")","{04356056} <noun.artifact> sunglasses#1, dark glasses#1, shades#1 -- (spectacles that are darkened or polarized to protect the eyes from the glare of the sun, ""he was wearing a pair of mirrored shades"")",{08438533} <noun.group> forest#1, wood#2, woods#1 -- (the trees and other plants in a large densely wooded area),,,,
People_056_h,People,man,"{10287213} <noun.person> man#1, adult male#1 -- (an adult person who is male (as opposed to a woman), ""there were two women and six men on the bus"")","{07942152} <noun.group> people#1 -- ((plural) any group of human beings (men or women or children) collectively, ""old people"", ""there were at least 200 people in the audience"")","{03497657} <noun.artifact> hat#1, chapeau#1, lid1#3 -- (headdress that protects the head from bad weather, has shaped crown and usually a brim)",,,,
People_057_h,People,marketplace,"{01097292} <noun.act> market#1, marketplace#1, market place#2 -- (the world of commercial activity where goods and services are bought and sold, ""without competition there would be no market"", ""they were driven from the marketplace"")",{07649854} <noun.food> meat1#1 -- (the flesh of animals (including fishes and birds and snails) used as food),"{07942152} <noun.group> people#1 -- ((plural) any group of human beings (men or women or children) collectively, ""old people"", ""there were at least 200 people in the audience"")",,,,
People_058_h,People,butcher,{09884391} <noun.person> butcher2#1, meatman#1 -- (a retailer of meat),{07649854} <noun.food> meat1#1 -- (the flesh of animals (including fishes and birds and snails) used as food),"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings, ""they walked the streets of the small town"", ""he lives on Nassau Street"")",{03498962} <noun.artifact> hatchet#2 -- (a small ax with a short handle used with one hand (usually to chop wood)),"{10287213} <noun.person> man#1, adult male#1 -- (an adult person who is male (as opposed to a woman), ""there were two women and six men on the bus"")",,
People_059_v,People,butcher woman,{03699591} <noun.artifact> machete#1, matchet#1, panga#1 -- (a large heavy knife used in Central and South America as a weapon or for cutting vegetation),"{10787470} <noun.person> woman#1, adult female#1 -- (an adult female person (as opposed to a man), ""the woman kept house while the man hunted"")",{07649854} <noun.food> meat1#1 -- (the flesh of animals (including fishes and birds and snails) used as food),{02909870} <noun.artifact> bucket#1, pail#1 -- (a roughly cylindrical vessel that is open at the top),,,
People_060_v,People,butcher woman,{03699591} <noun.artifact> machete#1, matchet#1, panga#1 -- (a large heavy knife used in Central and South America as a weapon or for cutting vegetation),"{10787470} <noun.person> woman#1, adult female#1 -- (an adult female person (as opposed to a man), ""the woman kept house while the man hunted"")",{07649854} <noun.food> meat1#1 -- (the flesh of animals (including fishes and birds and snails) used as food),,,,
